,rain_mm
295427,0.0
295428,0.0
295429,28.0
295430,0.0
295431,48.0
295432,0.0
295433,0.0
295434,0.0
295435,0.0
295436,0.0
295437,0.0
295438,7.0
295439,0.0
295440,10.0
295441,0.0
295442,1.0
295443,0.0
295444,5.0
295445,0.0
295446,7.0
295447,0.0
295448,12.0
295449,15.0
295450,0.0
295451,15.0
295452,44.0
295453,0.0
295454,0.0
295455,0.0
295456,0.0
295457,0.0
295458,0.0
295459,0.0
295460,0.0
295461,5.0
295462,7.0
295463,5.0
295464,0.0
295465,0.0
295466,0.0
295467,0.0
295468,20.0
295469,96.0
295470,0.0
295471,0.0
295472,0.0
295473,0.0
295474,0.0
295475,0.0
295476,0.0
295477,0.0
295478,0.0
295479,0.0
295480,0.0
295481,0.0
295482,10.0
295483,0.0
295484,0.0
295485,90.0
295486,0.0
295487,10.0
295488,0.0
295489,10.0
295490,8.0
295491,27.0
295492,0.0
295493,0.0
295494,70.0
295495,0.0
295496,0.0
295497,0.0
295498,22.0
295499,0.0
295500,0.0
295501,85.0
295502,0.0
295503,0.0
295504,0.0
295505,15.0
295506,0.0
295507,0.0
295508,0.0
295509,0.0
295510,0.0
295511,35.0
295512,0.0
295513,0.0
295514,54.0
295515,0.0
295516,4.0
295517,70.0
295518,0.0
295519,3.0
295520,0.0
295521,0.0
295522,0.0
295523,15.0
295524,0.0
295525,0.0
295526,0.0
295527,0.0
295528,0.0
295529,0.0
295530,5.0
295531,0.0
295532,0.0
295533,10.0
295534,5.0
295535,0.0
295536,0.0
295537,0.0
295538,0.0
295539,0.0
295540,45.0
295541,0.0
295542,0.0
295543,0.0
295544,0.0
295545,32.0
295546,0.0
295547,0.0
295548,0.0
295549,0.0
295550,0.0
295551,0.0
295552,0.0
295553,0.0
295554,0.0
295555,0.0
295556,0.0
295557,44.0
295558,0.0
295559,105.0
295560,0.0
295561,35.0
295562,0.0
295563,0.0
295564,0.0
295565,0.0
295566,0.0
295567,60.0
295568,0.0
295569,9.0
295570,0.0
295571,27.0
295572,57.0
295573,0.0
295574,0.0
295575,0.0
295576,22.0
295577,5.0
295578,0.0
295579,0.0
295580,1.0
295581,0.0
295582,0.0
295583,0.0
295584,0.0
295585,0.0
295586,58.0
295587,0.0
295588,0.0
295589,0.0
295590,0.0
295591,0.0
295592,0.0
295593,15.0
295594,0.0
295595,10.0
295596,0.0
295597,0.0
295598,1.0
295599,0.0
295600,0.0
295601,0.0
295602,0.0
295603,80.0
295604,10.0
295605,10.0
295606,71.0
295607,0.0
295608,38.0
295609,1.0
295610,80.0
295611,2.0
295612,6.0
295613,0.0
295614,1.0
295615,0.0
295616,0.0
295617,0.0
295618,0.0
295619,0.0
295620,0.0
295621,0.0
295622,0.0
295623,0.0
295624,0.0
295625,0.0
295626,0.0
295627,0.0
295628,0.0
295629,0.0
295630,0.0
295631,0.0
295632,0.0
295633,0.0
295634,0.0
295635,0.0
295636,0.0
295637,0.0
295638,0.0
295639,0.0
295640,5.0
295641,0.0
295642,0.0
295643,0.0
295644,0.0
295645,0.0
295646,0.0
295647,0.0
295648,0.0
295649,0.0
295650,0.0
295651,0.0
295652,0.0
295653,0.0
295654,12.0
295655,0.0
295656,0.0
295657,47.0
295658,15.0
295659,15.0
295660,0.0
295661,15.0
295662,46.0
295663,0.0
295664,0.0
295665,36.0
295666,0.0
295667,0.0
295668,0.0
295669,5.0
295670,0.0
295671,0.0
295672,4.0
295673,0.0
295674,0.0
295675,0.0
295676,0.0
295677,0.0
295678,34.0
295679,20.0
295680,1.0
295681,0.0
295682,0.0
295683,0.0
295684,0.0
295685,0.0
295686,0.0
295687,52.0
295688,0.0
295689,0.0
295690,0.0
295691,0.0
295692,0.0
295693,0.0
295694,0.0
295695,0.0
295696,0.0
295697,0.0
295698,0.0
295699,2.0
295700,2.0
295701,0.0
295702,0.0
295703,0.0
295704,95.0
295705,1.0
295706,1.0
295707,46.0
295708,0.0
295709,0.0
295710,0.0
295711,0.0
295712,0.0
295713,0.0
295714,0.0
295715,10.0
295716,5.0
295717,0.0
295718,0.0
295719,0.0
295720,20.0
295721,5.0
295722,0.0
295723,0.0
295724,0.0
295725,0.0
295726,0.0
295727,0.0
295728,10.0
295729,150.0
295730,0.0
295731,0.0
295732,0.0
295733,0.0
295734,62.0
295735,6.0
295736,5.0
295737,0.0
295738,0.0
295739,0.0
295740,0.0
295741,1.0
295742,0.0
295743,0.0
295744,45.0
295745,0.0
295746,0.0
295747,0.0
295748,0.0
295749,1.0
295750,0.0
295751,1.0
295752,0.0
295753,0.0
295754,0.0
295755,0.0
295756,0.0
295757,0.0
295758,2.0
295759,0.0
295760,0.0
295761,0.0
295762,106.0
295763,0.0
295764,0.0
295765,0.0
295766,0.0
295767,40.0
295768,0.0
295769,55.0
295770,0.0
295771,107.0
295772,0.0
295773,0.0
295774,0.0
295775,0.0
295776,0.0
295777,0.0
295778,9.0
295779,0.0
295780,0.0
295781,17.0
295782,0.0
295783,0.0
295784,0.0
295785,0.0
295786,0.0
295787,3.0
295788,0.0
295789,0.0
295790,0.0
295791,0.0
295792,47.0
295793,2.0
295794,5.0
295798,0.0
295799,7.0
295800,42.0
295801,0.0
295802,9.0
295803,0.0
295804,10.0
295805,0.0
295806,0.0
295807,0.0
295808,0.0
295809,4.0
295810,36.0
295811,0.0
295812,0.0
295813,0.0
295814,0.0
295815,0.0
295816,14.0
295817,0.0
295818,0.0
295819,0.0
295820,31.0
295821,0.0
295822,0.0
295823,1.0
295824,30.0
295825,0.0
295826,0.0
295827,0.0
295828,0.0
295829,0.0
295830,0.0
295831,9.0
295832,0.0
295833,0.0
295834,26.0
295835,64.0
295836,0.0
295837,0.0
295838,39.0
295839,19.0
295840,0.0
295841,14.0
295842,4.0
295843,0.0
295844,12.0
295845,0.0
295846,31.0
295847,0.0
295848,0.0
295849,0.0
295850,15.0
295851,0.0
295852,13.0
295853,2.0
295854,0.0
295855,1.0
295856,0.0
295857,30.0
295858,3.0
295859,47.0
295860,0.0
295861,20.0
295862,0.0
295863,0.0
295864,0.0
295865,15.0
295866,3.0
295867,0.0
295868,33.0
295869,3.0
295870,11.0
295871,0.0
295872,0.0
295873,49.0
295874,120.0
295875,3.0
295876,0.0
295877,0.0
295878,3.0
295879,0.0
295880,0.0
295881,32.0
295882,68.0
295883,0.0
295884,0.0
295885,0.0
295886,0.0
295887,1.0
295888,6.0
295889,0.0
295890,0.0
295891,0.0
295892,0.0
295893,0.0
295894,0.0
295895,0.0
295896,14.0
295897,0.0
295898,1.0
295899,1.0
295900,15.0
295901,14.0
295902,0.0
295903,0.0
295904,42.0
295905,0.0
295906,0.0
295907,40.0
295908,0.0
295909,128.0
295910,1.0
295911,0.0
295912,0.0
295913,10.0
295914,24.0
295915,0.0
295916,0.0
295917,0.0
295919,0.0
295920,21.0
295921,0.0
295922,8.0
295923,5.0
295924,1.0
295925,0.0
295926,0.0
295927,0.0
295928,0.0
295929,0.0
295930,0.0
295931,1.0
295932,84.0
295933,2.0
295934,0.0
295935,0.0
295936,0.0
295937,0.0
295938,20.0
295939,16.0
295940,5.0
295941,2.0
295942,2.0
295943,0.0
295944,15.0
295945,0.0
295946,1.0
295947,25.0
295948,0.0
295949,39.0
295950,0.0
295951,0.0
295952,0.0
295953,0.0
295954,36.0
295955,0.0
295956,0.0
295957,0.0
295958,72.0
295959,0.0
295960,0.0
295961,0.0
295962,0.0
295963,0.0
295964,11.0
295965,0.0
295966,5.0
295967,22.0
295968,10.0
295969,0.0
295970,0.0
295971,0.0
295972,0.0
295973,7.0
295974,0.0
295975,0.0
295976,0.0
295977,4.0
295978,58.0
295979,0.0
295980,12.0
295981,40.0
295982,0.0
295983,58.0
295984,0.0
295985,0.0
295986,0.0
295987,0.0
295988,0.0
295989,0.0
295990,15.0
295991,0.0
295992,0.0
295993,0.0
295994,2.0
295995,0.0
295996,80.0
295997,0.0
295998,1.0
295999,0.0
296000,25.0
296001,0.0
296002,0.0
296003,0.0
296004,3.0
296005,0.0
296006,0.0
296007,4.0
296008,0.0
296009,0.0
296010,10.0
296011,0.0
296012,5.0
296013,40.0
296014,110.0
296015,18.0
296016,0.0
296017,0.0
296018,0.0
296019,0.0
296020,1.0
296021,8.0
296022,0.0
296023,1.0
296024,0.0
296025,4.0
296026,3.0
296027,0.0
296028,0.0
296029,2.0
296030,0.0
296031,0.0
296032,0.0
296033,0.0
296034,0.0
296035,0.0
296036,0.0
296037,0.0
296038,0.0
296039,0.0
296040,0.0
296041,190.0
296042,0.0
296043,12.0
296044,3.0
296045,1.0
296046,0.0
296047,0.0
296048,0.0
296049,0.0
296050,0.0
296051,0.0
296052,0.0
296053,0.0
296054,0.0
296055,0.0
296056,0.0
296057,0.0
296058,0.0
296059,85.0
296060,135.0
296061,0.0
296062,0.0
296063,0.0
296064,0.0
296065,0.0
296066,0.0
296067,0.0
296068,0.0
296069,0.0
296070,2.0
296071,5.0
296072,0.0
296073,111.0
296074,1.0
296075,8.0
296076,1.0
296077,1.0
296078,0.0
296079,0.0
296080,0.0
296081,0.0
296082,95.0
296083,18.0
296084,0.0
296085,10.0
296086,0.0
296087,0.0
296088,0.0
296089,0.0
296090,0.0
296091,0.0
296092,0.0
296093,3.0
296094,2.0
296095,0.0
296096,0.0
296097,0.0
296098,0.0
296099,0.0
296100,0.0
296101,0.0
296102,0.0
296103,0.0
296104,0.0
296105,0.0
296106,0.0
296107,0.0
296108,0.0
296109,0.0
296110,0.0
296111,62.0
296112,0.0
296113,54.0
296114,1.0
296115,0.0
296116,0.0
296117,0.0
296118,0.0
296119,0.0
296120,0.0
296121,0.0
296122,0.0
296123,0.0
296124,10.0
296125,2.0
296126,1.0
296127,0.0
296128,0.0
296129,0.0
296130,0.0
296131,0.0
296132,0.0
296133,0.0
296134,0.0
296135,3.0
296136,43.0
296137,135.0
296138,0.0
296139,0.0
296140,0.0
296141,0.0
296142,0.0
296143,0.0
296144,0.0
296145,0.0
296146,0.0
296147,0.0
296148,0.0
296149,0.0
296150,22.0
296151,0.0
296152,1.0
296153,162.0
296154,0.0
296155,0.0
296156,0.0
296157,0.0
296158,123.0
296159,0.0
296160,20.0
296161,0.0
296162,0.0
296163,0.0
296164,0.0
296165,0.0
296166,11.0
296167,10.0
296168,0.0
296169,0.0
296170,111.0
296171,4.0
296172,0.0
296173,15.0
296174,0.0
296175,0.0
296176,0.0
296177,0.0
296178,0.0
296179,0.0
296180,0.0
296181,0.0
296182,0.0
296183,0.0
296184,0.0
296185,0.0
296186,26.0
296187,0.0
296188,11.0
296189,0.0
296190,0.0
296191,114.0
296192,3.0
296193,31.0
296194,0.0
296195,0.0
296196,0.0
296197,4.0
296198,0.0
296199,0.0
296200,30.0
296201,29.0
296202,0.0
296203,0.0
296204,0.0
296205,0.0
296206,0.0
296207,0.0
296208,93.0
296209,0.0
296210,0.0
296211,0.0
296212,0.0
296213,0.0
296214,0.0
296215,0.0
296216,0.0
296217,144.0
296218,0.0
296219,0.0
296220,0.0
296221,0.0
296222,40.0
296223,0.0
296224,69.0
296225,58.0
296226,16.0
296227,0.0
296228,36.0
296229,0.0
296230,0.0
296231,0.0
296232,55.0
296233,0.0
296234,0.0
296235,6.0
296236,0.0
296237,0.0
296238,0.0
296239,0.0
296240,0.0
296241,0.0
296242,74.0
296243,0.0
296244,0.0
296245,0.0
296246,37.0
296247,0.0
296248,5.0
296249,0.0
296250,0.0
296251,1.0
296252,1.0
296253,10.0
296254,8.0
296255,0.0
296256,28.0
296257,0.0
296258,0.0
296259,4.0
296260,2.0
296261,3.0
296262,0.0
296263,7.0
296264,5.0
296265,0.0
296266,86.0
296267,9.0
296268,0.0
296269,0.0
296270,8.0
296271,0.0
296272,76.0
296273,0.0
296274,25.0
296275,0.0
296276,11.0
296277,0.0
296278,0.0
296279,0.0
296280,0.0
296281,0.0
296284,0.0
296285,6.0
296286,182.0
296287,0.0
296288,0.0
296289,0.0
296290,0.0
296291,2.0
296292,0.0
296293,0.0
296294,27.0
296295,0.0
296296,9.0
296297,0.0
296298,0.0
296299,10.0
296300,11.0
296301,0.0
296302,0.0
296303,0.0
296304,0.0
296305,0.0
296306,91.0
296307,0.0
296308,0.0
296309,0.0
296310,0.0
296311,0.0
296312,29.0
296313,0.0
296314,0.0
296315,0.0
296316,0.0
296317,0.0
296318,0.0
296319,0.0
296320,0.0
296321,0.0
296322,0.0
296323,16.0
296324,70.0
296325,16.0
296326,0.0
296327,0.0
296328,0.0
296329,0.0
296330,0.0
296331,0.0
296332,5.0
296333,3.0
296334,3.0
296335,0.0
296336,3.0
296337,131.0
296338,34.0
296339,0.0
296340,4.0
296341,58.0
296342,0.0
296343,25.0
296344,1.0
296345,0.0
296346,0.0
296347,0.0
296348,0.0
296349,8.0
296350,0.0
296351,0.0
296352,0.0
296353,0.0
296354,0.0
296355,0.0
296356,0.0
296357,0.0
296358,48.0
296359,27.0
296360,8.0
296361,17.0
296362,45.0
296363,0.0
296364,0.0
296365,0.0
296366,0.0
296367,14.0
296368,0.0
296369,0.0
296370,0.0
296371,0.0
296372,0.0
296373,1.0
296374,5.0
296375,13.0
296376,0.0
296377,0.0
296378,0.0
296379,3.0
296380,0.0
296381,5.0
296382,0.0
296383,0.0
296384,0.0
296385,0.0
296386,0.0
296387,0.0
296388,0.0
296389,0.0
296390,10.0
296391,5.0
296392,0.0
296393,169.0
296394,5.0
296395,0.0
296396,0.0
296397,13.0
296398,0.0
296399,0.0
296400,0.0
296401,0.0
296402,58.0
296403,7.0
296404,0.0
296405,0.0
296406,27.0
296407,0.0
296408,0.0
296409,0.0
296410,0.0
296411,0.0
296412,0.0
296413,36.0
296414,0.0
296415,0.0
296416,0.0
296417,0.0
296418,7.0
296419,0.0
296420,38.0
296421,7.0
296422,160.0
296423,0.0
296424,0.0
296425,38.0
296426,20.0
296427,3.0
296428,0.0
296429,0.0
296430,0.0
296431,0.0
296432,0.0
296433,0.0
296434,0.0
296435,0.0
296436,0.0
296437,2.0
296438,40.0
296439,3.0
296440,0.0
296441,0.0
296442,4.0
296443,42.0
296444,0.0
296445,0.0
296446,0.0
296447,0.0
296448,0.0
296449,0.0
296450,0.0
296451,0.0
296452,7.0
296453,0.0
296454,0.0
296455,0.0
296456,0.0
296457,0.0
296458,0.0
296459,34.0
296460,0.0
296461,0.0
296462,0.0
296463,0.0
296464,0.0
296465,0.0
296466,0.0
296467,7.0
296468,0.0
296469,10.0
296470,6.0
296471,4.0
296472,0.0
296473,39.0
296474,32.0
296475,0.0
296476,0.0
296477,6.0
296478,41.0
296479,0.0
296480,0.0
296481,0.0
296482,0.0
296483,0.0
296484,2.0
296485,0.0
296486,0.0
296487,0.0
296488,0.0
296489,0.0
296490,10.0
296491,72.0
296492,0.0
296493,0.0
296494,34.0
296495,0.0
296496,0.0
296497,2.0
296498,134.0
296499,3.0
296500,166.0
296501,7.0
296502,0.0
296503,0.0
296504,125.0
296505,25.0
296506,0.0
296507,0.0
296508,0.0
296509,0.0
296510,0.0
296511,13.0
296512,45.0
296513,52.0
296514,15.0
296515,0.0
296516,0.0
296517,0.0
296518,0.0
296519,0.0
296520,0.0
296521,35.0
296522,0.0
296523,108.0
296524,0.0
296525,0.0
296526,0.0
296527,0.0
296528,0.0
296529,0.0
296530,0.0
296531,0.0
296532,9.0
296533,33.0
296534,0.0
296535,0.0
296536,28.0
296537,0.0
296538,0.0
296539,0.0
296540,0.0
296541,0.0
296542,35.0
296543,0.0
296544,0.0
296545,84.0
296546,20.0
296547,0.0
296548,112.0
296549,0.0
296550,0.0
296551,0.0
296552,0.0
296553,23.0
296554,0.0
296555,0.0
296556,1.0
296557,9.0
296558,17.0
296559,0.0
296560,2.0
296561,59.0
296562,0.0
296563,47.0
296564,0.0
296565,3.0
296566,1.0
296567,0.0
296568,15.0
296569,0.0
296570,0.0
296571,0.0
296572,0.0
296573,5.0
296574,0.0
296575,0.0
296576,48.0
296577,0.0
296578,32.0
296579,0.0
296580,0.0
296581,71.0
296582,0.0
296583,0.0
296584,59.0
296585,2.0
296586,34.0
296587,11.0
296588,0.0
296589,0.0
296590,0.0
296591,8.0
296592,0.0
296593,71.0
296594,29.0
296595,0.0
296596,10.0
296597,0.0
296598,10.0
296599,0.0
296600,58.0
296601,0.0
296602,0.0
296603,0.0
296604,0.0
296605,0.0
296606,81.0
296607,70.0
296608,0.0
296609,0.0
296610,21.0
296611,4.0
296612,0.0
296613,0.0
296614,0.0
296615,0.0
296616,24.0
296617,40.0
296618,24.0
296619,5.0
296620,0.0
296621,0.0
296622,110.0
296623,12.0
296624,0.0
296625,0.0
296626,0.0
296627,0.0
296628,73.0
296629,0.0
296630,0.0
296631,0.0
296632,0.0
296633,0.0
296634,0.0
296635,0.0
296636,2.0
296637,38.0
296638,2.0
296639,2.0
296640,32.0
296641,20.0
296642,3.0
296643,0.0
296644,0.0
296645,0.0
296646,0.0
296647,0.0
296648,0.0
296649,0.0
296650,3.0
296651,1.0
296652,0.0
296653,17.0
296654,2.0
296655,0.0
296656,0.0
296657,0.0
296658,0.0
296659,0.0
296660,0.0
296661,0.0
296662,38.0
296663,20.0
296664,0.0
296665,0.0
296666,0.0
296667,0.0
296668,0.0
296669,0.0
296670,0.0
296671,0.0
296672,0.0
296673,30.0
296674,70.0
296675,15.0
296676,80.0
296677,14.0
296678,0.0
296679,0.0
296680,0.0
296681,0.0
296682,0.0
296683,0.0
296684,2.0
296685,0.0
296686,0.0
296687,0.0
296688,0.0
296689,13.0
296690,100.0
296691,0.0
296692,0.0
296693,3.0
296694,0.0
296695,0.0
296696,15.0
296697,0.0
296698,29.0
296699,77.0
296700,20.0
296701,0.0
296702,0.0
296703,34.0
296704,43.0
296705,5.0
296706,0.0
296707,0.0
296708,0.0
296709,15.0
296710,15.0
296711,70.0
296712,0.0
296713,0.0
296714,12.0
296715,0.0
296716,0.0
296717,0.0
296718,0.0
296719,0.0
296720,5.0
296721,0.0
296722,0.0
296723,0.0
296724,0.0
296725,0.0
296726,9.0
296727,20.0
296728,0.0
296729,0.0
296730,0.0
296731,3.0
296732,0.0
296733,0.0
296734,3.0
296735,0.0
296736,0.0
296737,0.0
296738,61.0
296739,0.0
296740,0.0
296741,0.0
296742,0.0
296743,0.0
296744,0.0
296745,0.0
296746,0.0
296747,0.0
296748,0.0
296749,3.0
296750,6.0
296751,0.0
296752,0.0
296753,0.0
296754,0.0
296755,0.0
296756,0.0
296757,0.0
296758,0.0
296759,0.0
296760,0.0
296761,0.0
296762,0.0
296763,0.0
296764,0.0
296765,0.0
296766,0.0
296767,0.0
296768,3.0
296769,0.0
296770,0.0
296771,6.0
296772,72.0
296773,83.0
296774,0.0
296775,33.0
296776,106.0
296777,71.0
296778,0.0
296779,2.0
296780,181.0
296781,11.0
296782,0.0
296783,57.0
296784,0.0
296785,0.0
296786,0.0
296787,16.0
296788,0.0
296789,0.0
296790,0.0
296791,0.0
296792,22.0
296793,0.0
296794,0.0
296795,0.0
296796,0.0
296797,0.0
296798,0.0
296799,0.0
296800,3.0
296801,0.0
296802,0.0
296803,26.0
296804,0.0
296805,0.0
296806,0.0
296807,0.0
296808,0.0
296809,0.0
296810,0.0
296811,0.0
296812,0.0
296813,0.0
296814,0.0
296815,0.0
296816,0.0
296817,100.0
296818,0.0
296819,2.0
296820,10.0
296821,27.0
296822,0.0
296823,0.0
296824,8.0
296825,0.0
296826,0.0
296827,0.0
296828,0.0
296829,0.0
296830,0.0
296831,0.0
296832,0.0
296833,1.0
296834,52.0
296835,0.0
296836,0.0
296837,0.0
296838,105.0
296839,0.0
296840,0.0
296841,0.0
296842,2.0
296843,0.0
296844,0.0
296845,0.0
296846,4.0
296847,18.0
296848,0.0
296849,0.0
296850,2.0
296851,2.0
296852,0.0
296853,0.0
296854,0.0
296855,0.0
296856,0.0
296857,0.0
296858,0.0
296859,0.0
296860,0.0
296861,0.0
296862,0.0
296863,0.0
296864,0.0
296865,11.0
296866,12.0
296867,0.0
296868,0.0
296869,0.0
296870,0.0
296871,5.0
296872,27.0
296873,0.0
296874,0.0
296875,0.0
296876,0.0
296877,0.0
296878,24.0
296879,2.0
296880,0.0
296881,0.0
296882,0.0
296883,0.0
296884,71.0
296885,91.0
296886,0.0
296887,0.0
296888,0.0
296889,3.0
296890,0.0
296891,0.0
296892,0.0
296893,0.0
296894,0.0
296895,0.0
296896,0.0
296897,4.0
296898,71.0
296899,0.0
296900,0.0
296901,0.0
296902,0.0
296903,45.0
296904,60.0
296905,0.0
296906,7.0
296907,8.0
296908,0.0
296909,0.0
296910,0.0
296911,0.0
296912,0.0
296913,0.0
296914,21.0
296915,68.0
296916,0.0
296917,0.0
296918,0.0
296919,0.0
296920,0.0
296921,0.0
296922,0.0
296923,2.0
296924,10.0
296925,0.0
296926,90.0
296927,0.0
296928,0.0
296929,0.0
296930,6.0
296931,0.0
296932,174.0
296933,62.0
296934,31.0
296935,5.0
296936,0.0
296937,0.0
296938,0.0
296939,0.0
296940,0.0
296941,49.0
296942,0.0
296943,0.0
296944,9.0
296945,15.0
296946,0.0
296947,49.0
296948,14.0
296949,0.0
296950,0.0
296951,34.0
296952,0.0
296953,0.0
296954,2.0
296955,22.0
296956,0.0
296957,26.0
296958,0.0
296959,0.0
296960,0.0
296961,64.0
296962,97.0
296963,0.0
296964,0.0
296965,0.0
296966,48.0
296967,0.0
296968,0.0
296969,122.0
296970,20.0
296971,0.0
296972,0.0
296973,0.0
296974,0.0
296975,30.0
296976,0.0
296977,0.0
296978,0.0
296979,0.0
296980,10.0
296981,0.0
296982,0.0
296983,0.0
296984,0.0
296985,0.0
296986,85.0
296987,0.0
296988,0.0
296989,0.0
296990,0.0
296991,0.0
296992,0.0
296993,0.0
296994,0.0
296995,113.0
296996,0.0
296997,9.0
296998,72.0
296999,0.0
297000,0.0
297001,26.0
297002,0.0
297003,0.0
297004,0.0
297005,0.0
297006,64.0
297007,3.0
297008,39.0
297009,4.0
297010,0.0
297011,25.0
297012,60.0
297013,30.0
297014,0.0
297015,3.0
297016,0.0
297017,0.0
297018,5.0
297019,0.0
297020,47.0
297021,122.0
297022,0.0
297023,6.0
297024,9.0
297025,3.0
297026,11.0
297027,143.0
297028,0.0
297029,31.0
297030,19.0
297031,1.0
297032,28.0
297033,4.0
297034,0.0
297035,0.0
297036,2.0
297037,0.0
297038,0.0
297039,16.0
297040,2.0
297041,0.0
297042,0.0
297043,0.0
297044,72.0
297045,8.0
297046,7.0
297047,0.0
297048,57.0
297049,0.0
297050,97.0
297051,9.0
297052,0.0
297053,0.0
297054,0.0
297055,0.0
297056,0.0
297057,0.0
297058,0.0
297059,3.0
297060,27.0
297061,19.0
297062,0.0
297063,6.0
297064,0.0
297065,0.0
297066,13.0
297067,0.0
297068,0.0
297069,13.0
297070,31.0
297071,2.0
297072,0.0
297073,0.0
297074,0.0
297075,0.0
297076,0.0
297077,0.0
297078,0.0
297079,2.0
297080,0.0
297081,4.0
297082,0.0
297083,0.0
297084,11.0
297085,0.0
297086,0.0
297087,0.0
297088,0.0
297089,0.0
297090,0.0
297091,0.0
297092,0.0
297093,0.0
297094,0.0
297095,0.0
297096,0.0
297097,0.0
297098,0.0
297099,0.0
297100,0.0
297101,10.0
297102,5.0
297103,0.0
297104,0.0
297105,0.0
297106,3.0
297107,2.0
297108,0.0
297109,0.0
297110,0.0
297111,45.0
297112,0.0
297113,28.0
297114,0.0
297115,0.0
297116,0.0
297117,108.0
297118,6.0
297119,4.0
297120,0.0
297121,0.0
297122,0.0
297123,0.0
297124,0.0
297125,0.0
297126,0.0
297127,225.0
297128,108.0
297129,0.0
297130,0.0
297131,0.0
297132,0.0
297133,0.0
297134,17.0
297135,0.0
297136,0.0
297137,2.0
297138,0.0
297139,0.0
297140,26.0
297141,0.0
297142,0.0
297143,2.0
297144,0.0
297145,17.0
297146,0.0
297147,0.0
297148,0.0
297149,5.0
297150,269.0
297151,0.0
297152,2.0
297153,0.0
297154,0.0
297155,0.0
297156,0.0
297157,0.0
297158,0.0
297159,0.0
297160,21.0
297161,0.0
297162,9.0
297163,0.0
297164,0.0
297165,0.0
297166,0.0
297167,0.0
297168,0.0
297169,0.0
297170,0.0
297171,0.0
297172,7.0
297173,4.0
297174,3.0
297175,0.0
297176,0.0
297177,0.0
297178,0.0
297179,150.0
297180,0.0
297181,2.0
297182,16.0
297183,0.0
297184,0.0
297185,0.0
297186,0.0
297187,154.0
297188,3.0
297189,0.0
297190,0.0
297191,0.0
297192,0.0
297193,0.0
297194,0.0
297195,0.0
297196,0.0
297197,0.0
297198,0.0
297199,0.0
297200,0.0
297201,2.0
297202,1.0
297203,39.0
297204,0.0
297205,0.0
297206,0.0
297207,0.0
297208,6.0
297209,0.0
297210,0.0
297211,0.0
297212,0.0
297213,0.0
297214,0.0
297215,0.0
297216,0.0
297217,0.0
297218,0.0
297219,36.0
297220,2.0
297221,138.0
297222,2.0
297223,3.0
297224,75.0
297225,175.0
297226,8.0
297227,23.0
297228,0.0
297229,0.0
297230,0.0
297231,0.0
297232,0.0
297233,0.0
297234,196.0
297235,0.0
297236,0.0
297237,0.0
297238,0.0
297239,0.0
297240,0.0
297241,0.0
297242,0.0
297243,0.0
297244,0.0
297245,0.0
297246,0.0
297247,0.0
297248,0.0
297249,0.0
297250,383.0
297251,0.0
297252,193.0
297253,13.0
297254,0.0
297255,7.0
297256,7.0
297257,0.0
297258,10.0
297259,0.0
297260,0.0
297261,0.0
297262,90.0
297263,2.0
297264,143.0
297265,0.0
297266,0.0
297267,41.0
297268,0.0
297269,3.0
297270,67.0
297271,135.0
297272,0.0
297273,0.0
297274,0.0
297275,0.0
297276,0.0
297277,0.0
297278,0.0
297279,7.0
297280,0.0
297281,0.0
297282,0.0
297283,0.0
297284,0.0
297285,7.0
297286,6.0
297287,0.0
297288,0.0
297289,2.0
297290,5.0
297291,1.0
297292,50.0
297293,0.0
297294,6.0
297295,0.0
297296,0.0
297297,26.0
297298,5.0
297299,20.0
297300,17.0
297301,0.0
297302,0.0
297303,27.0
297304,10.0
297305,0.0
297306,0.0
297307,0.0
297308,3.0
297309,3.0
297310,0.0
297311,4.0
297312,0.0
297313,0.0
297314,0.0
297315,21.0
297316,30.0
297317,0.0
297318,9.0
297319,0.0
297320,0.0
297321,6.0
297322,2.0
297323,50.0
297324,0.0
297325,0.0
297326,0.0
297327,0.0
297328,2.0
297329,0.0
297330,0.0
297331,0.0
297332,0.0
297333,2.0
297334,0.0
297335,0.0
297336,26.0
297337,0.0
297338,0.0
297339,0.0
297340,0.0
297341,68.0
297342,0.0
297343,0.0
297344,2.0
297345,22.0
297346,2.0
297347,0.0
297348,16.0
297349,0.0
297350,2.0
297351,46.0
297352,0.0
297353,0.0
297354,0.0
297355,0.0
297356,0.0
297357,0.0
297358,0.0
297359,0.0
297360,3.0
297361,96.0
297362,0.0
297363,0.0
297364,0.0
297365,0.0
297366,0.0
297367,17.0
297368,0.0
297369,0.0
297370,0.0
297371,0.0
297372,16.0
297373,36.0
297374,0.0
297375,0.0
297376,0.0
297377,3.0
297378,0.0
297379,3.0
297380,0.0
297381,4.0
297382,0.0
297383,0.0
297384,3.0
297385,2.0
297386,9.0
297387,0.0
297388,0.0
297389,3.0
297390,2.0
297391,0.0
297392,0.0
297393,0.0
297394,33.0
297395,159.0
297396,66.0
297397,0.0
297398,0.0
297399,0.0
297400,0.0
297401,35.0
297402,41.0
297403,0.0
297404,0.0
297405,47.0
297406,49.0
297407,0.0
297408,0.0
297409,0.0
297410,0.0
297411,50.0
297412,59.0
297413,6.0
297414,0.0
297415,0.0
297416,37.0
297417,281.0
297418,3.0
297419,6.0
297420,0.0
297421,0.0
297422,0.0
297423,2.0
297424,196.0
297425,0.0
297426,0.0
297427,0.0
297428,0.0
297429,136.0
297430,5.0
297431,0.0
